text,label
dnkitseng plus ke ntho tsa lona,unknown
tebogostarring ntho tsa lona,unknown
lizanjee uyokhweleta lona,unknown
hai hai hai makoti wa lona can cook shit bbmzansi,unknown
nooooo waysno fk ways lona,unknown
ayibo u dj banii lona bbmzansi,unknown
lolomonareng can you sing lona baratang for me pls,unknown
ntombenhlenxum2 i wish bengiyodla lona yazi,unknown
triciavanklein mozaonassis lona kanye,unknown
amajita adinga i counselling angeke ufihle imama owazikhethela lona,unknown
popedonpaul letlajola ledibuka lona,unknown
heelang lona,unknown
mercedes30 thats real love eseng lona bao re beya di emoji tse kima on our face,unknown
nkapole ke lapile attitude ya lona girls gele rekile panty le di bra tse di new,unknown
tlogelang bo pervert lona hlere tlhompheng,unknown
boipelomothibi lona la hlanya,unknown
gabzeem le lona lea flopa mos but noted,unknown
bathong lona updatecj is now staying an extra week at camphes having sooo much funi just cant believe i have to feed bruno for another week,unknown
obama really loves lonamakotiareyoutheone,unknown
iviweshandu neomokss i wish i had a sexy body ngoba iphinifa lona nginalo,unknown
datoseiko lona hale rate go ratiwa waitse,unknown
nkulehgumede nah lona shes even seating on top of that microwave,unknown
blacknubia kamvasitoto uthini lona,unknown
ewnupdates lekulanyana le lona what has she done thus far,unknown
aaaaaah lona le sele,unknown
lona looks stunning makotiareyoutheone,unknown
lmao lona makotiareyoutheone,unknown
i feel so confused lona is making everyone happy makotiareyoutheone,unknown
louiggiedemuro ngu harker otheni na lona nimoyika kangaka,unknown
ultimately what im trying to say ismart a lona kaofela comprendo,unknown
they will faka mpho so that their jonny bravo can trend la bhora lona hle basically without mphowabadimo babyboy is like a chandelier just there hanging aroundbbmzansi,unknown
lesedifm thibosmokone ledisosky dikeledidkay kagisosebudi skeemsadrivereakubeletsa2022ke dutse le lona radiong at lenasia,unknown
matelalebo are so fetse ka lona,unknown
bathong lona,unknown
bathong lona send champagne somblief tog,unknown
lona google hale esebedisi,unknown
ka thotloetso ya lona,unknown
rekang di iphone le lona le seka la nna le di pimple,unknown
netshifhefhe81 luyandazz vhakomasa orirsa umacorrectathis is where u said hes not okay lona,unknown
sjayss eyy lona,unknown
piller of strength tsa lona,unknown
telkomza thank you so much i am happy with you guys except when ke le ko brits network coverage ya lona seems to be weak,unknown
bare hong hong english won them a debate bathong lona le bitter bbmzansi,unknown
boineeloenamet1 akere le lona le ile sunday soccer,unknown
motlatsil ah ah so now we cant laugh at funny things bathong ah lona banna sorrying ee,unknown
bbmzansi themba wa lona bathong kill him home girl,unknown
akagugi lona,unknown
drphomolo kante lona le bereka kae yoh,unknown
casdeethedj1 casperthedj djchopa17 lona banna,unknown
umithi lona,unknown
yabona lona sahlukana ngichubeka no bhut wakhe ngiyithandile le family,unknown
mcebo udakiwe lona savannah,unknown
njurestic leli lona linjani if i had 2 ids i was going to vote for it,unknown
04octobergang advoliciousness uwe wonke lona kant,unknown
sayinilexabanpg ngsakhala njalo ngekhekhe engancishwa lona,unknown
casspernyovest aii stop being dramatic lona 9kmos thats is my monthly salary,unknown
boobah12 lona la re imetsa,unknown
sizwem1 lona ke abasinike,unknown
ndim lona but my family ingathi bavuka batswine,unknown
mphor6 muedinc lona le tlisa bofebe ba lona to my town,unknown
isephara ai lona lanya straight,unknown
roseyours ba2ng how much is this doll lona ke nyako stocker ke rekise guys,unknown
effsouthafrica sinawothambo nicabanga ukuthi niyasatshwa ase lefatshe labo mma lona le,unknown
lukanyomngqolo lona le dizzy gore,unknown
luukhumalo lona nna ke sharp ka lona,unknown
nomvuyo2000 ubuhle bentombi ibuye iziphathe kahle futhi ngisho imillion ungalikhipha ngenhliyo emhlophe la mabefuna lona kini,unknown
bantuholomisa mhla nabona ukuthi ibhola nje akukholutho kulo siyomziba like we do in the ballot paperlikhulu mahhala lona,unknown
tumimalefo neh lona la tella yoh aregane mara yoh ka tone e,unknown
ge lore lo re fa studio nton nton ya lona le dipina tse di sa fellang khopela le tlogele once,unknown
tebatsodot vele nguye lona makoti,unknown
philanimhlongo mizzzidc shes beyond being disrespectful lonathe mere fact that she even screen shot lodotiit shows that ukudelela umom wakhe is a norm and she sees nothing wrong with it sies,unknown
wentzello izinto zomhlaba bra mina sengifuna ukubona lona iteku,unknown
kaketsomaja bo lona so who never saw real greatness and killer instinct in real time,unknown
awoa lona bethanang once le ntshane nkane geh,unknown
tlwano mara lona,unknown
ga lo sharp lona,unknown
mmakonem bathong lona,unknown
nangamsonm mthigo nami ngyaxakeka ukuthi kanti iphoyisa belenzani lona kuze kubenje,unknown
sadikwe lona got my number today but zicalls after calls,unknown
ah ah lona,unknown
you guys should see my gran when shes wearing udh yasis ungandi qheli kakubi mna ngu dh lona okay,unknown
lesegoaries re nyaka lona bao bora bori,unknown
lona la jikelana mo twitter yerrrrrr,unknown
tdikhaile yessess keng ka lona is it aqwa qwafree state thing my friend and sister are also into them,unknown
tahlira28 isacmathebula lmao ag sies le timana ka di taba maan lona saltiebae mxm,unknown
hyenamonafils antidizy ena kea lona,unknown
fortnite3000 le tlo pyega dibete tsa lona,unknown
tiocarecaa lona a magoar pessoas incrveis,unknown
kgaribontle lol bontle lona tota,unknown
ke lona bao botsa bana gore they cant be depressed bc le ba reketse blazer,unknown
mphomoalamedi im still stuck on nka mo lona shem,unknown
nicknameismzi shouldve seen lona bendimbone ekseni all heels make up skinny jeans and weave but irhesu ne cleavage ithi ndim dala,unknown
tsholo you the 2nd person to say this okare ke tla tsey advice ya lona,unknown
i am hungry lonasince keja ka 4pmdrank tea an hour ago mara wawuuui think avo wont hurt right,unknown
kgaribontle i wonder nna bareng ka nna hake blomme le lona,unknown
seabekeabetswe i swear but ijeleng di stokswitsi le di icecream tsa lona bathong,unknown
le tella betswadi ba lona hafetsa le tlo re botsa what do you expect from us a round of applause,unknown
emotionally manipulating your family is so wild to me also you guys arent always pleasures to be around le lona kae kae le etsa your family inconvenienced,unknown
tnzitho wuwe lona baba,unknown
haibo lona,unknown
pubninjacole tamara is such a vibe lona,unknown
he eh hle lona taba e eserious moes,unknown
destinyzee governortshif juliussmalema nkokoma kabelodick guptalesiba bare marete a homeboy ya lona a botsikinyane comment please,unknown
elleleeuw kidoskovich gape kana o tla peka wena and wa go itlhela a ise lona cheate gotlhelele,unknown
mtshwaku sifisok15343976 nhlanhlalux lona ekare di phd di le etsa diaela leofetau think dose nyaopes u call soldiers can stir a serious fight,unknown
le phirima ka 1830hrs letsatsi la lona,unknown
angeke ngihlale ngingabi umalume ophuzayo sekungene icase yokuthi omunye ukhombe lona omunye with that finger and i must reprimand the other oneabantwana benu bavula nini eskolweni,unknown
thembikhoza17 foreverblackzn babey wami lona,unknown
ill never get tired of reading this thread lona gontse o phetse guys at some point i was ready to stab banyana ka lebotlolo la savanna for her yes mess with my friends and deal with me,unknown
skepselsa ronaldanele1 lona mara,unknown
bigboodie advoliciousness scizzy71 mara lona lerata mapona shem,unknown
sleenzama ay lona alizi ngamandla lisashaya kahle,unknown
tshepsx mme ke di line tse di strong tsa di type tsa lona kna,unknown
masipala otheni na lona,unknown
tjo lona our helper o tswa lesotho she been in my case about how am i this old ke sa tsebe ho ritelathe shade,unknown
wayneh totorn bathong lona bring those mense this side nna i love them net soor send me location i dont like people know im dating lawyersdoctors,unknown
mpumiln lol never about thatsajwayela ukuthi we dont greet each other manje siyamangala ukuthi and then lona uphuma kuphi,unknown
lona,unknown
mlambomfana ntobekobblv lona vele yeka i know her,unknown
drive time e tukang malakabe le bonne bo ke boratang ke dutse le lona ka turffontein hofihlela horeng ya ho qetela thibosmokone ledisosky dikeledidkay kagisosebudi skeemsadrive lesedifm reakubeletsa2022,unknown
lesedifm thibosmokone dikeledidkay kagisosebudi reakobeletsa22 skeemsadrive ola ola baf2 happy wednesday skeem kena le lona 36 harrismith hae dume radio skeem,unknown
lona bathong,unknown
nonimots bathong lona,unknown
thatyjunju lona ga le serious waitse,unknown
zickiies authenticr03 hayi mani gale shap lona,unknown
i cannot imagine going around insulting someone ive never met had a conversation with for indoda bo tlaela bo bo kana le bo topa kae for monna hae lona,unknown
fearlessomphy diegosaidso keng mara ka lona,unknown
darkherb relemagoma she is too soft lmao lona lanya shame,unknown
bathong lona,unknown
jahvinny23 high lona,unknown
eish lona la tshwenya blind,unknown
nanasibalkhulu but uyaphapha umamkhulu useze wakhohlwa nokuthi ihawu liphathwa kusiphi isandla ubegida kahle umakoti omusha ayi bo lona nje,unknown
okae meat my place why nekere katla ho wena dah now meo le demon hleka lona le laonwa ke weather hore joh nahana ka mmele waka,unknown
bathong lona please take a second caller askaman,unknown
mlondziclass missluwcxk aaay uyabatfuka lona its her fault,unknown
lona banna,unknown
tebellokt michaelbucwa i know only one person ka lona and i thought its a nickname they gave them self,unknown
tshepolefthand una 24 lona yena una 39,unknown
certifiedfaita ben10rs effsouthafrica youre reaching man lona you want to sweep everything under the carpet because of this fake african unity youre told to obeyhaai im no sheep,unknown
lona bao dlala ka di balloon,unknown
waze wazenza ngcono lona,unknown
not me tearing up coz bangpostile lona ke dom gore,unknown
justkatlee nokwandaa bathong lona,unknown
zamandulin udlala iskhwele lona,unknown
done with classes for the term ke taa tshwara chalk gape second week of may lona theogelang lautwa,unknown
lona le rata go re latsa nageng mme im not complaining,unknown
wafundza e sigombeni high lona,unknown
musakhawula mara moomara ai lona le re buisa thata maan,unknown
lona le akanyetsa ski,unknown
musakhawula ngu dj or ngumdansi lona,unknown
litsebeletso li se li fumaneha re leboha mamello ea lona lesothopostbank theonlybasothobank,unknown
lona le tshwana le magodu a di card ba ko mafikeng shame ha ele atm ele ya fnb ko town,unknown
unclekennybw waitse ke la lona,unknown
lona mme le batho le dilonyana,unknown
mhlongovuyiswa msphane sthaxbuthez lona this is really bad you guys are traumatizing us really,unknown
thulols ttaaso lona lea nnyatsa neke botsa,unknown
lisasayssa1st ousmilly bathong lona what show is this,unknown
thagiven game tsa lona,unknown
nessmbonambi mthembu gugulamidlodlo kanti umsebenzi wani lonakhuluma khemani man,unknown
patmashupye i had to zoom on the 2nd frame le stout lona,unknown
bathong lona why didnt you tell me about lovey dovey tweetsbythandi why did you not share this with me,unknown
guys nna ke maratong lona le ko kae,unknown
kante whats wrong with lona ma 90,unknown
lavitosbo mos le lona lare blue ticker,unknown
yoh lona the crossed out boxes are getting many here by the emojis android must do something im not enjoying tweets the same kana emojis adds that je ne sais quoi to tweets,unknown
ill never post my house or cars on any social media platform ke sharp kadi congratulations tsa lona i share my achievements with specific people the comments on frostys post,unknown
custababy sheeee ingathi ngu amandazamajola lona,unknown
kgosinagamusa lona kana eish,unknown
huuuu authi tsa lona tsa bazalwane amabishop,unknown
ai lona kana,unknown
go lala ko ngwanuzeng keta boa kamosoketla ke nkga di oh so heavenly tse ke sa di rekang mathata away fixture e danjeras gape boyfriend tsa lona dia betsa,unknown
bo man of god ba lona amabishop,unknown
ke tiktok nyana eo ya lona,unknown
umsangano wodwa lona bbmzansi,unknown
vuyelwadesousa ai lona yena uyadakwa qobo,unknown
nolwazin lol nge ig account kabani dade uyabheda lona,unknown
sjavaatm he doesnt care abt his fans lona,unknown
mlotaazola haha lellisa bohata fela lona,unknown
ragnarlodbruik hhayi bo bekumele bamushaye lona,unknown
lindalikesrsa ujet lee lona,unknown
unamulale my client o ipolella dibe during the people not a problem una,unknown
dibe tsa pitori di hlotse jesu himself bafana bafana unisa xenophobia amazulu,unknown
kea91492014 batho ba hloile ko gabona akere go dithila no houses no water no electricity no food,unknown
rambe1998 moletanye wa re o rilengo deletile comment kae,unknown
afritumic go rileng mma,unknown
sthembid gblock20780243 juliussmalema condemn me it dont matter history will absolve me you sure this tweet is for his followers mami le mo rileng,unknown
le becha ka monna a tserwe kante mahetwa le rilengke tla le kgetlela thupa kana,unknown
